time,open,high,low,close,,
1.62E+12,56585.85,56735,56289,56623.19,,
1.62E+12,56623.2,57034.96,56418.55,56969.85,,
1.62E+12,56969.84,57647.89,56969.84,57563.63,,
1.62E+12,57564.17,57831.41,57388.07,57615.8,,
1.62E+12,57615.8,57780.1,57315.22,57597.39,,
1.62E+12,57597.39,57895.78,57569.43,57678.12,,
1.62E+12,57678.12,57850,57513.41,57576.5,,
1.62E+12,57576.51,57703.29,57095,57210.57,,
1.62E+12,57210.58,57396.99,57024.13,57372,,
1.62E+12,57372.01,58430.73,57282,57908.82,,
1.62E+12,57908.82,58160.55,57555.55,57713.79,,
1.62E+12,57713.79,57761,56857.96,57259.48,,
1.62E+12,57267.75,57414,56521.01,56969.98,,
1.62E+12,56969.98,57279.26,56778.52,56990.02,,
1.62E+12,56990.02,57229.71,56866.38,57083,,
1.62E+12,57082.99,57195,56191.19,56753.6,,
1.62E+12,56753.61,57190,56551.04,57080.31,,
1.62E+12,57080.31,57175.11,56366,56494.11,,
1.62E+12,56492.91,56561.6,55508,55524.99,,
1.62E+12,55524.99,56000,54179.99,54507.62,,
1.62E+12,54504.94,54956.33,54200,54566.77,,
1.62E+12,54566.77,54658.87,53650,54614.23,,
1.62E+12,54614.99,54871.14,54060,54083.25,,
1.62E+12,54083.25,54760,53777.68,54697.73,,
1.62E+12,54681.39,55344.26,54509.89,55120.83,,
1.62E+12,55120.83,55145.05,54438,54548.58,,
1.62E+12,54548.58,54742.3,54379.96,54684.83,,
1.62E+12,54683.6,54780.02,54057.28,54438.64,,
1.62E+12,54435.33,54471.36,53111.66,53532.25,,
1.62E+12,53532.26,53806.65,53000,53306.84,,
1.62E+12,53306.84,54277.78,53306.83,54161.34,,
1.62E+12,54166.12,54482.81,53821.79,54309.24,,
1.62E+12,54309.24,54698.3,54215.24,54607.86,,
1.62E+12,54602.43,54865.37,54430.52,54671.06,,
1.62E+12,54671.05,54804.98,54060.79,54249.81,,
1.62E+12,54249.8,55287.52,54234.96,55110,,
1.62E+12,55110,55450,55020.81,55263.36,,
1.62E+12,55263.35,55367.34,54744.86,55184.25,,
1.62E+12,55185.06,55356.31,54919.72,55165.19,,
1.62E+12,55165.2,55760,54830.01,55548.52,,
1.62E+12,55548.52,55767.01,55401,55710.87,,
1.62E+12,55705.78,55830.9,55362.18,55364.69,,
1.62E+12,55364.68,55541.81,54825.42,55008.46,,
1.62E+12,55008.45,55080.16,54318.7,54452.6,,
1.62E+12,54453.3,54759.56,54190.1,54646.59,,
1.62E+12,54646.58,54906.78,54359.15,54387.91,,
1.62E+12,54387.91,54816.01,54299.95,54340.89,,
1.62E+12,54342.8,54669.35,53596.32,53688.07,,
1.62E+12,53691.25,54588,53511.39,54466.36,,
1.62E+12,54466.38,54647.87,54350,54430.79,,
1.62E+12,54430.79,54769.44,54051.35,54350.54,,
1.62E+12,54350.54,54580,53966.89,54122.07,,
1.62E+12,54127.12,54294.82,53783.23,54100,,
1.62E+12,54100,55000,53700,54662.79,,
1.62E+12,54661.64,55612.92,54606,55464.2,,
1.62E+12,55464.46,56400.13,55452.14,56280.41,,
1.62E+12,56280.4,56662.08,56280.4,56404.73,,
1.62E+12,56405.11,56592.85,56028,56465.75,,
1.62E+12,56465.74,56600.54,56256.51,56541.03,,
1.62E+12,56536.08,57038.31,56536.08,56900.01,,
1.62E+12,56900,57200,56368.42,56759.91,,
1.62E+12,56761.86,56929.99,56450,56539.35,,
1.62E+12,56539.34,56641.81,56000,56298.12,,
1.62E+12,56298.12,56422.02,55729.46,55762.89,,
1.62E+12,55762.89,56400,55570.82,56125.89,,
1.62E+12,56125.9,56370.14,55300,55378.91,,
1.62E+12,55380.64,55571.12,54666.66,54736.53,,
1.62E+12,54736.52,54743.38,53202,54058.85,,
1.62E+12,54058.85,54250,53540.05,53749.99,,
1.62E+12,53749.99,53749.99,51700,52534.03,,
1.62E+12,52534.03,52987.87,52300,52303.65,,
1.62E+12,52303.66,52900,52000,52626.91,,
1.62E+12,52626.91,52768.46,51748.08,51830.21,,
1.62E+12,51831.13,52555,51500,52255.37,,
1.62E+12,52255.38,52561.65,51818.84,52122.86,,
1.62E+12,52131.51,52518.73,51905.58,52250.97,,
1.62E+12,52251.96,52850,52135.14,52686.15,,
1.62E+12,52686.15,53287,52653.81,52975.46,,
1.62E+12,52975.46,53130,52200,52270.71,,
1.62E+12,52270.72,52794.66,52101,52611.36,,
1.62E+12,52611.36,53000,52365,52944.42,,
1.62E+12,52944.95,53067.67,52520,52958,,
1.62E+12,52955.72,53160.85,52134.27,52163.19,,
1.62E+12,52163.2,52408.64,50438.88,51076.92,,
1.62E+12,51076.93,51976.95,50427.56,51653.76,,
1.62E+12,51649.9,52066.21,51046.4,51296.96,,
1.62E+12,51296.96,51521.68,50620,50996.15,,
1.62E+12,50996.15,51700,50550,51306.95,,
1.62E+12,51303.96,51811.13,51102.45,51620.6,,
1.62E+12,51620.61,52532,51500,52236.72,,
1.62E+12,52225,52300,51619.72,52195.19,,
1.62E+12,52195.19,52700,51820,51980.75,,
1.62E+12,51981.6,52575.39,51937.19,52437.1,,
1.62E+12,52437.21,52720.24,51578.93,51741.6,,
1.62E+12,51734.03,52048.41,51220.72,51293.78,,
1.62E+12,51293.78,52258.47,51214.6,52083.14,,
1.62E+12,52083.13,52350,51966.66,52255.41,,
1.62E+12,52255.41,52364.87,51551,51696.7,,
1.62E+12,51696.7,52723.68,51696.7,52407.19,,
1.62E+12,52407.19,52774.71,52172.34,52693.13,,
1.62E+12,52693.13,52899.01,52500.86,52825.67,,
1.62E+12,52822.29,52883.09,52462.16,52582.45,,
1.62E+12,52582.44,53600.9,52400.86,53569.85,,
1.62E+12,53569.24,53826.48,53164.34,53365.17,,
1.62E+12,53365.17,53600,53205.29,53331.62,,
1.62E+12,53331.62,53579.98,53169,53378.06,,
1.62E+12,53378.06,53450,52570,52710.96,,
1.62E+12,52710.95,53242.96,52508.19,53001.57,,
1.62E+12,53001.57,53325.35,52731.49,53316.82,,
1.62E+12,53316.81,53500,53108.36,53414.09,,
1.62E+12,53414.1,53542,53210.01,53308.27,,
1.62E+12,53315.54,54060.24,52888.81,53776.05,,
1.62E+12,53776.14,53908.2,53500,53823.98,,
1.62E+12,53826.34,53913.79,53463.49,53682.52,,
1.62E+12,53682.51,53813.9,53528.35,53778.55,,
1.62E+12,53773.38,54270.53,53773.38,53960,,
1.62E+12,53960,54599.66,53950.16,54574.41,,
1.62E+12,54574.4,54773,54329.79,54383.14,,
1.62E+12,54383.15,55073.46,54292,55025.59,,
1.62E+12,55025.59,55555,54716.31,54745.38,,
1.62E+12,54745.37,54972.32,54558.67,54682.64,,
1.62E+12,54682.64,54886.51,54495.12,54745,,
1.62E+12,54745.01,54838.98,54560.51,54760.97,,
1.62E+12,54759.96,55236.76,54660.11,54944.72,,
1.62E+12,54944.72,55378.7,54698.28,55177.81,,
1.62E+12,55177.89,55283.65,54957.43,55027.16,,
1.62E+12,55027.16,55088.14,54733.65,54950.28,,
1.62E+12,54950.27,55146.23,54641.63,54925.06,,
1.62E+12,54925.05,55030.24,54781.64,55013.42,,
1.62E+12,55013.42,55105.85,54672.98,54680,,
1.62E+12,54680.01,54814.89,54311.6,54442.89,,
1.62E+12,54442.89,54592.97,53950,54291.28,,
1.62E+12,54291.29,54847.47,54066.42,54735.64,,
1.62E+12,54735.64,54745.81,54376.08,54630.06,,
1.62E+12,54630.06,55041.79,54501.29,54961.85,,
1.62E+12,54961.85,56220,54949.27,56167.46,,
1.62E+12,56163.52,56271,55838.73,56084.74,,
1.62E+12,56081.46,56086,55556,55728.93,,
1.62E+12,55728.92,55900,55621,55765.01,,
1.62E+12,55765.01,55900.01,55680.68,55858.74,,
1.62E+12,55858.73,56700.36,55675,56433.17,,
1.62E+12,56433.17,56605.93,56024.67,56370.94,,
1.62E+12,56373.5,56440,55730,55817.14,,
1.62E+12,55817.14,56200,55572,56020.28,,
1.62E+12,56020.29,56182.88,55720,56068.69,,
1.62E+12,56068.69,56113.08,55742.94,55804.92,,
1.62E+12,55804.92,56161.67,55738.17,56052.05,,
1.62E+12,56052.52,56496,56052.52,56272.49,,
1.62E+12,56272.49,56407.86,56104.49,56269.49,,
1.62E+12,56264.9,56319.56,55831.43,55935.61,,
1.62E+12,55935.61,56400.01,55865.62,56200.66,,
1.62E+12,56200.66,56300,55976.99,56296.57,,
1.62E+12,56296.57,56559.75,56026.19,56114.95,,
1.62E+12,56117.75,56181.83,55683.56,56085.93,,
1.62E+12,56085.93,56085.94,55777,55787.03,,
1.62E+12,55787.02,56000,55291.13,55525.24,,
1.62E+12,55525.25,55895.65,55461.01,55750,,
1.62E+12,55750,55842.5,55500.25,55800,,
1.62E+12,55800,56375.19,55654.1,56354.35,,
1.62E+12,56356.98,56490,56016.12,56275.59,,
1.62E+12,56275.59,56325.68,55803.19,55967.73,,
1.62E+12,55967.73,56000,55159.17,55192.08,,
1.62E+12,55192.08,55414.01,54691.84,55208.69,,
1.62E+12,55208.7,55210.47,54743.18,54860,,
1.62E+12,54859.99,55370.45,54819.4,55140.01,,
1.62E+12,55140.01,55655.53,55000,55600.01,,
1.62E+12,55600.01,55884.4,55511.8,55777.63,,
1.62E+12,55777.65,56013.76,55290,55409.67,,
1.62E+12,55409.68,55500,54977.8,55241.28,,
1.62E+12,55241.29,55515.36,55151.26,55349.99,,
1.62E+12,55354.67,55554.4,55276.51,55371.6,,
1.62E+12,55371.61,55522,55107.08,55315.01,,
1.62E+12,55315.01,55425.26,54848.98,55048.8,,
1.62E+12,55048.8,55656.64,54800.01,55401.26,,
1.62E+12,55401.26,56167.37,55358.94,55911.99,,
1.62E+12,55911.99,57230,55911.99,57126.15,,
1.62E+12,57129.58,58225,56966.54,57922.2,,
1.62E+12,57922.2,58350,57777.87,58024.51,,
1.62E+12,58024.5,58100,57609.81,57854.32,,
1.62E+12,57854.14,58405.82,57792.05,58035.18,,
1.62E+12,58035.19,58200,57808.8,57960.17,,
1.62E+12,57960.65,58174.24,57837.83,58130.06,,
1.62E+12,58130.05,58182.13,57267.98,57719.74,,
1.62E+12,57719.74,57845,57170,57624.77,,
1.62E+12,57622.63,58290,57571.42,57924.69,,
1.62E+12,57924.69,58021.19,57561.22,57819.99,,
1.62E+12,57820,57870.01,57317.02,57676.42,,
1.62E+12,57676.41,57733.95,57103.43,57277.13,,
1.62E+12,57281.79,57641.47,57160,57547.6,,
1.62E+12,57547.6,57900,57478.74,57747.01,,
1.62E+12,57747,57782.2,57297.31,57635.47,,
1.62E+12,57635.46,57769.01,57405.23,57520.41,,
1.62E+12,57520.41,57612.4,57259.48,57439.67,,
1.62E+12,57439.67,57450,57175.02,57322.02,,
1.62E+12,57322.84,57391.74,57117.36,57181.33,,
1.62E+12,57181.33,57839.16,57071.35,57567.01,,
1.62E+12,57567.01,57692.97,57369.5,57670.13,,
1.62E+12,57670.14,58277,57505.49,58056,,
1.62E+12,58056.01,58272.6,57938.38,58116.17,,
1.62E+12,58116.16,58200,57726.72,57940,,
1.62E+12,57940,58923.26,57842.82,58873.91,,
1.62E+12,58873.91,59335,58625,58842.87,,
1.62E+12,58842.87,59246.93,58837.6,59240.34,,
1.62E+12,59240.33,59368,59015.32,59112.81,,
1.62E+12,59112.81,59265.18,58819.19,58890.01,,
1.62E+12,58890.01,58999.14,58626.92,58865.9,,
1.62E+12,58865.9,58948.4,58500,58526.42,,
1.62E+12,58526.43,58825,58470,58698.26,,
1.62E+12,58698.26,58888,58656.71,58700,,
1.62E+12,58699.99,59107.84,58699.99,58853.02,,
1.62E+12,58853.02,59060,58700,59060,,
1.62E+12,59060,59086.65,58380.02,58627,,
1.62E+12,58627,58840,58542.18,58722.88,,
1.62E+12,58722.89,58900,58615,58682.41,,
1.62E+12,58682.41,58769.96,58531.7,58746.57,,
1.62E+12,58746.57,59015,58631.65,58991.52,,
1.62E+12,58991.52,59050,58799.81,58885.76,,
1.62E+12,58885.76,58913.74,58638,58646.12,,
1.62E+12,58646.11,58714.28,58369,58608.63,,
1.62E+12,58608.62,58779.63,58476.81,58716.86,,
1.62E+12,58716.87,58719,58550,58710.95,,
1.62E+12,58710.96,59800,58651.08,59687.56,,
1.62E+12,59687.56,59800,57500.18,58173.83,,
1.62E+12,58173.82,58275.45,56769,57975.33,,
1.62E+12,57983.77,58263.87,57697.22,57959.05,,
1.62E+12,57959.05,58088.66,57254.9,57718.44,,
1.62E+12,57718.44,58137.01,57630.63,58015.02,,
1.62E+12,58015.02,58326.01,57641.06,58159.98,,
1.62E+12,58159.99,58813.1,58059.02,58598.55,,
1.62E+12,58598.55,58783.63,58370.2,58588.16,,
1.62E+12,58588.15,59430.54,58586.73,59304.75,,
1.62E+12,59304.76,59648.52,58782.8,59000,,
1.62E+12,58999.99,59269.03,58880,59251.99,,
1.62E+12,59251.99,59585.61,59165.85,59299.45,,
1.62E+12,59304.45,59567.28,58453.3,58553.12,,
1.62E+12,58553.12,59087,58328.55,58934.6,,
1.62E+12,58935.1,59289.45,58700,58940.5,,
1.62E+12,58940.5,59009.85,58558,58621.94,,
1.62E+12,58621.94,58895.2,58540,58740.55,,
1.62E+12,58739.46,59240.07,58720.82,59221.95,,
1.62E+12,59221.95,59314.53,58931.43,59143.72,,
1.62E+12,59139.74,59309.44,59014.9,59086.99,,
1.62E+12,59086.99,59165.28,58941.56,59119.02,,
1.62E+12,59119.02,59232.59,58622,58869.99,,
1.62E+12,58869.99,58970,58660.65,58764.79,,
1.62E+12,58764.79,59032.34,58659.02,58731.61,,
1.62E+12,58734.41,58937.37,58500.2,58817.77,,
1.62E+12,58817.78,59490,58564,58839.7,,
1.62E+12,58839.7,59256.42,58722.01,58820.19,,
1.62E+12,58820.19,58974.34,58500,58630.99,,
1.62E+12,58628.86,58695.99,58115,58584.32,,
1.62E+12,58584.32,58740.86,58375,58730.06,,
1.62E+12,58730.07,59111.74,58712,58930.34,,
1.62E+12,58930.34,59088,58771.17,58999.86,,
1.62E+12,58999.86,59263.3,58935,58974.65,,
1.62E+12,58974.66,59146.77,58646,58754.87,,
1.62E+12,58754.87,58850.62,58317.33,58501.63,,
1.62E+12,58501.63,58824.16,57935.45,58716.56,,
1.62E+12,58716.56,58953.24,58599.67,58918.99,,
1.62E+12,58918.99,59033,58621.59,58854.75,,
1.62E+12,58854.75,58936.15,58544.16,58760.67,,
1.62E+12,58760.68,59054.72,58524.7,59007.28,,
1.62E+12,59007.29,59069.74,58700,58720.44,,
1.62E+12,58720.45,58885.93,58455.1,58648.62,,
1.62E+12,58648.62,59029,58633.87,58891.26,,
1.62E+12,58891.25,60200,58842.28,59718.72,,
1.62E+12,59718.09,60036.76,59567.26,59869.79,,
1.62E+12,59869.79,59997,59425.03,59562.12,,
1.62E+12,59562.12,59688.08,59381.04,59554.69,,
1.62E+12,59554.68,59649.33,59307.35,59527.58,,
1.62E+12,59527.58,59741.65,59417.63,59417.63,,
1.62E+12,59421.21,59645.19,59414.46,59483.5,,
1.62E+12,59483.5,59685,59218,59621.01,,
1.62E+12,59621.02,59659.09,59449,59597.49,,
1.62E+12,59597.48,59660.3,59406.18,59542.78,,
1.62E+12,59542.78,59600,59203.77,59491.3,,
1.62E+12,59491.3,59516.63,58827.66,59204.99,,
1.62E+12,59205,59382.66,59050,59363.17,,
1.62E+12,59357.65,59624.86,59340.01,59480.06,,
1.62E+12,59480.06,59600,59152.57,59270.47,,
1.62E+12,59270.46,59274.27,59082,59180.02,,
1.62E+12,59180.02,59280.45,59000,59087.7,,
1.62E+12,59087.71,59087.71,58525.01,58850,,
1.62E+12,58850,58948,58568.63,58670.64,,
1.62E+12,58670.65,58883.19,58428.57,58739.13,,
1.62E+12,58739.12,58927.03,58639.17,58816.21,,
1.62E+12,58816.21,59219,58733.97,58950.01,,
1.62E+12,58950.01,59450.08,58931.3,59387.13,,
1.62E+12,59387.13,59391.76,59003,59254.98,,
1.62E+12,59254.98,59410.15,59124.32,59408.2,,
1.62E+12,59408.2,59430,59153.16,59221.53,,
1.62E+12,59221.52,59463.17,59191.98,59394.92,,
1.62E+12,59394.93,59531.74,59319.93,59466.37,,
1.62E+12,59466.38,59525,59180,59410.96,,
1.62E+12,59410.95,59438.59,59275,59298.85,,
1.62E+12,59301.8,59791.72,58750.96,59028.65,,
1.62E+12,59028.65,59437.91,58814.28,59423.9,,
1.62E+12,59423.9,59700,59338.14,59338.14,,
1.62E+12,59339.85,59461.28,59194,59255.02,,
1.62E+12,59256.07,59415.04,59124.83,59254.76,,
1.62E+12,59254.75,59454.83,59156.4,59414.8,,
1.62E+12,59414.8,59454.71,59119,59144.38,,
1.62E+12,59146.38,59248.18,58800,58829.99,,
1.62E+12,58829.99,59143.71,58600,58809.74,,
1.62E+12,58809.74,58811.14,58177.77,58210.13,,
1.62E+12,58208.33,58483.9,57707.7,58455.36,,
1.62E+12,58455.36,58748.76,58160.34,58597.04,,
1.62E+12,58597.04,58597.04,57851.28,58054.15,,
1.62E+12,58054.16,58262.3,57500,57631.28,,
1.62E+12,57631.28,57784.19,57088.27,57556.75,,
1.62E+12,57556.76,57800,56880,57051.94,,
1.62E+12,57051.95,57269.92,56507.91,56600,,
1.62E+12,56600,57153.74,56388,56933.46,,
1.62E+12,56933.47,57551,56933.46,57363.48,,
1.62E+12,57363.48,57583.32,57200,57492.42,,
1.62E+12,57492.42,57723.48,57380.95,57547.52,,
1.62E+12,57547.52,57650,57290,57477.08,,
1.62E+12,57473.71,57548.28,57139.02,57439.98,,
1.62E+12,57439.97,57614.53,57248.79,57614.52,,
1.62E+12,57614.52,57688.92,57402.3,57429.84,,
1.62E+12,57429.84,57700,57429.84,57686.35,,
1.62E+12,57686.36,57787.79,57525.99,57708.05,,
1.62E+12,57708.05,57766.79,57033.85,57275.55,,
1.62E+12,57278.23,58000,57000,57755.08,,
1.62E+12,57755.07,58166.46,57754.61,58128.14,,
1.62E+12,58128.15,58300,58010.41,58130.99,,
1.62E+12,58130.98,58492.85,57703.49,57918.11,,
1.62E+12,57918.11,58097.54,57684.29,58030.89,,
1.62E+12,58030.89,58280,58030.88,58179.03,,
1.62E+12,58179.03,58263.33,57959.3,58102.92,,
1.62E+12,58102.91,58184.01,57758.34,57953.86,,
1.62E+12,57953.86,58051.25,57826.16,58025.11,,
1.62E+12,58025.11,58184,57976.73,58116.69,,
1.62E+12,58116.69,58199.15,57886.15,58129.22,,
1.62E+12,58129.22,58300,58106.78,58202.01,,
1.62E+12,58202.01,58387.35,57890.97,57908.13,,
1.62E+12,57908.14,57913.01,57638.33,57787.88,,
1.62E+12,57787.88,57816.32,57427.98,57595.45,,
1.62E+12,57595.44,57723.64,57320,57467.12,,
1.62E+12,57467.12,57618,57272.05,57284.99,,
1.62E+12,57285.19,57368.53,56855.55,56897.45,,
1.62E+12,56897.45,57316.74,56790.57,57143.59,,
1.62E+12,57143.59,57371.42,56947.64,57250,,
1.62E+12,57250,57346.8,56777.77,57149.25,,
1.62E+12,57149.25,57550,56980,57539.15,,
1.62E+12,57539.14,57718.53,57324.77,57668.98,,
1.62E+12,57668.98,57766.84,57507.69,57756.36,,
1.62E+12,57756.36,58124.67,57754.67,57959.23,,
1.62E+12,57959.22,58116.63,57746.74,58113.06,,
1.62E+12,58113.07,59175.01,58113.06,59170.68,,
1.62E+12,59173.64,59272,58850,59018.29,,
1.62E+12,59020,59240,58853.14,58983.51,,
1.62E+12,58983.51,59078.69,58610,58954.6,,
1.62E+12,58954.6,59032.99,58732.08,58876.29,,
1.62E+12,58876.3,59089.4,58800,59005.2,,
1.62E+12,59005.21,59100,58737.7,58770.61,,
1.62E+12,58773.16,58880,58479.59,58664.04,,
1.62E+12,58664.04,58967,58664.04,58877.18,,
1.62E+12,58877.18,59130,58533.1,59129.99,,
1.62E+12,59129.99,59479,59043.47,59356.23,,
1.62E+12,59356.23,59495.24,58728.1,58800.01,,
1.62E+12,58800.02,58868.96,58635.72,58745.27,,
1.62E+12,58745.28,58947.35,58600,58608.7,,
1.62E+12,58610.19,58894.05,58601.87,58794.93,,
1.62E+12,58794.94,59031.66,58755.56,58867.32,,
1.62E+12,58867.31,58969.01,58618,58843.53,,
1.62E+12,58843.52,58928.23,58349,58576.59,,
1.62E+12,58576.59,59000,58300,58487.37,,
1.62E+12,58487.38,58747.74,58419.75,58685.53,,
1.62E+12,58681.85,58752.93,58333.02,58365,,
1.62E+12,58365,58720,58325.08,58541.34,,
1.62E+12,58541.34,58998,58442.89,58471.92,,
1.62E+12,58471.93,58677.91,58342,58414.29,,
1.62E+12,58414.29,58414.3,57413.02,57949.27,,
1.62E+12,57949.27,58085.4,57622,57818.53,,
1.62E+12,57818.54,58188.88,57722.23,58077.51,,
1.62E+12,58077.51,58271.66,58000,58247.17,,
1.62E+12,58247.17,58267.45,57996.01,58238.78,,
1.62E+12,58238.78,58282.12,57996,58225,,
1.62E+12,58225.01,58311.91,57999.99,58211.84,,
1.62E+12,58211.85,58225.95,57555,57860.63,,
1.62E+12,57860.63,58040.34,57483.71,57887.24,,
1.62E+12,57887.24,58163,57832.34,57991.15,,
1.62E+12,57990.03,58200.01,57500.53,57639.29,,
1.62E+12,57639.29,57685.99,57161.86,57510.84,,
1.62E+12,57510.84,57926.82,57475.86,57784.7,,
1.62E+12,57784.7,58124.75,57677.68,57922.75,,
1.62E+12,57922.74,57975.73,57268,57645.61,,
1.62E+12,57645.61,58317.06,57540.91,58285.99,,
1.62E+12,58286,58655,57877.74,58059.53,,
1.62E+12,58059.53,58093.01,57420,57850.57,,
1.62E+12,57850.57,57938.77,57438.79,57749.03,,
1.62E+12,57749.02,57820.01,57000,57466.61,,
1.62E+12,57466.61,57610.6,56600,56787.52,,
1.62E+12,56787.51,57195,55700,56320.47,,
1.62E+12,56320.47,56659.12,55612,56463.22,,
1.62E+12,56463.23,56816.72,56335.45,56756.66,,
1.62E+12,56753.13,56937.15,56571.44,56660,,
1.62E+12,56660,56870,56275,56451.45,,
1.62E+12,56451.46,56850,56170.51,56587.44,,
1.62E+12,56587.44,56659.26,55972.33,56050.54,,
1.62E+12,56054.22,56456,55827.7,55859.13,,
1.62E+12,55859.13,56153.83,55473,56153.83,,
1.62E+12,56153.84,56250,55717.15,56249.99,,
1.62E+12,56250,56374.25,56071.99,56205.73,,
1.62E+12,56205.73,56560.29,56108.6,56452.88,,
1.62E+12,56452.89,56570.24,55865.11,55953.45,,
1.62E+12,55953.44,56520,55700,56429.2,,
1.62E+12,56429.58,56700,56242.92,56504.14,,
1.62E+12,56504.13,56541.78,56200.3,56497.45,,
1.62E+12,56497.44,56654.14,56263.8,56540.62,,
1.62E+12,56540.62,57096.46,56529.78,56920.01,,
1.62E+12,56920,57073.27,56800,56871.9,,
1.62E+12,56871.89,57280,56841.85,57125.99,,
1.62E+12,57125.98,57333.85,56995,57025.71,,
1.62E+12,57023.63,57267.49,56769.22,56893.04,,
1.62E+12,56893.05,57043.99,56600,56676.26,,
1.62E+12,56676.25,56844.87,56416.63,56738.09,,
1.62E+12,56738.09,56767,56330.77,56421.18,,
1.62E+12,56421.17,57556,56311.77,57472.09,,
1.62E+12,57472.08,57710.66,57256.81,57437.92,,
1.62E+12,57437.93,57912.02,57350.93,57688.36,,
1.62E+12,57688.37,57900,57549.62,57768.13,,
1.62E+12,57769,58000,57622.09,57722.47,,
1.62E+12,57722.59,57813.28,57538.52,57749.09,,
1.62E+12,57749.09,58153.31,57682.01,57899.98,,
1.62E+12,57899.98,58000,57617.04,57734.94,,
1.62E+12,57732.53,57824.49,57575.34,57674.17,,
1.62E+12,57674.18,57750,57449.04,57669.7,,
1.62E+12,57669.69,58100,57569.8,57916.29,,
1.62E+12,57916.3,58099.27,57729.63,58077.52,,
1.62E+12,58077.52,58389,58032.01,58301.72,,
1.62E+12,58301.72,58419.45,57933.56,57978.35,,
1.62E+12,57978.34,58177.02,57850,57903.35,,
1.62E+12,57903.35,58167.76,57806.03,57985.71,,
1.62E+12,57985.71,58200,57971.06,58192.77,,
1.62E+12,58192.76,58314,57947.66,57947.67,,
1.62E+12,57947.67,58100.94,57809.38,57830,,
1.62E+12,57830.81,58062.88,57654,58051.42,,
1.62E+12,58048.7,58061.48,57669.58,57740.13,,
1.62E+12,57740.12,57935.94,57740.12,57911.45,,
1.62E+12,57911.44,58650,57857.95,58633.03,,
1.62E+12,58633.02,58894.9,58450.8,58527.19,,
1.62E+12,58527.2,58700,58350,58504.18,,
1.62E+12,58504.18,58783.47,58304.54,58390.15,,
1.62E+12,58390.16,58530,58024,58358.48,,
1.62E+12,58358.49,58369.63,58051,58240,,
1.62E+12,58239.99,58291.04,57870.57,58207.56,,
1.62E+12,58207.56,58447.89,58080.57,58405.08,,
1.62E+12,58405.02,58528,58240.35,58381.84,,
1.62E+12,58381.85,58499,58208.33,58370.59,,
1.62E+12,58370.59,58600,58263.47,58331.66,,
1.62E+12,58331.65,58514.07,58310.97,58361.24,,
1.62E+12,58361.24,58361.24,58025,58086.38,,
1.62E+12,58086.37,58181.39,57873.31,58142.54,,
1.62E+12,58142.55,58327.9,57900.01,58109.08,,
1.62E+12,58109.08,58435.72,58072.92,58413.52,,
1.62E+12,58414.98,58733,58334.82,58721.55,,
1.62E+12,58721.22,59238.27,58707.1,59229.5,,
1.62E+12,59229.5,61232.83,59229.5,61074.09,,
1.62E+12,61074.09,61500,60663.1,60851.92,,
1.62E+12,60851.91,61050,60521.01,60576.8,,
1.62E+12,60576.8,60816.9,60333,60480.4,,
1.62E+12,60480.4,60821.58,60338.54,60534.89,,
1.62E+12,60534.89,60803,60452.65,60772.73,,
1.62E+12,60772.73,60997.18,60515.88,60659.02,,
1.62E+12,60659.02,60723.38,60500,60575.94,,
1.62E+12,60575.94,60800,59811.74,60088.62,,
1.62E+12,60088.61,60490,59981.06,60465.89,,
1.62E+12,60465.88,60499,60255,60398.19,,
1.62E+12,60398.19,60465.94,60106.85,60247.26,,
1.62E+12,60247.26,60550,60116.14,60265,,
1.62E+12,60265,60265,59920.86,60100.48,,
1.62E+12,60100.48,60115.82,59572.64,60020,,
1.62E+12,60020,60020.01,59550,59567.38,,
1.62E+12,59567.38,59800,58374.61,58615.28,,
1.62E+12,58619.72,59256.36,58485.84,59161.03,,
1.62E+12,59161.04,59399.84,59013.79,59029.17,,
1.62E+12,59029.17,59842.63,59008.39,59769.13,,
1.62E+12,59769.13,60429.56,59544.94,60148.5,,
1.62E+12,60148.5,60600,60036.58,60594.67,,
1.62E+12,60594.67,60594.68,60262.53,60509.7,,
1.62E+12,60509.7,60699,60202.69,60268.58,,
1.62E+12,60268.58,60328,59777.77,59906.6,,
1.62E+12,59906.59,60012.05,59535.52,59679.97,,
1.62E+12,59679.96,59909.68,59339.83,59735,,
1.62E+12,59735.01,59790.15,59400,59655.49,,
1.62E+12,59655.5,60144.7,59655.49,59961.81,,
1.62E+12,59961.81,60045,59455.09,59676.2,,
1.62E+12,59676.2,59950.81,59500,59599.99,,
1.62E+12,59600,59860.87,59450,59721.84,,
1.62E+12,59721.85,59844,59449.93,59724.45,,
1.62E+12,59724.44,59746,59232.52,59340.55,,
1.62E+12,59340.54,59664.98,59250,59570.77,,
1.62E+12,59573.36,59780.06,59558,59645.46,,
1.62E+12,59645.45,59785.37,59480,59569.4,,
1.62E+12,59569.41,59975.95,59405.18,59864.39,,
1.62E+12,59864.39,59948.89,59758.63,59865,,
1.62E+12,59865.01,60190,59557.13,59705.53,,
1.62E+12,59705.53,59820,59479,59707.8,,
1.62E+12,59707.79,59707.81,59488.57,59610.72,,
1.62E+12,59610.72,60130.57,59433.29,60101.68,,
1.62E+12,60101.68,60107.96,59760,60002.43,,
